time_window_sec,amm_oracle,oracle_count,trade_count,oracle_trade_ratio,pool,pool_oracle_p99,pool_trade_p10
2545298,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2545741,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2545742,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2545943,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2545983,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2545992,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2546208,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2546261,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2546281,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2546345,TesseraV,53,0,53.0,TesseraV,36.0,0.0
2546465,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2546480,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2546652,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2546657,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2546671,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2546701,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2546723,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2546725,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2546727,TesseraV,50,0,50.0,TesseraV,36.0,0.0
2546777,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2546851,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2546855,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2546868,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2546881,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2546885,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2546894,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2546904,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2547303,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2547306,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2547313,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2547318,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2547329,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2547330,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2547345,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2547346,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2547349,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2547543,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2547604,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2547622,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2547720,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2547808,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2547855,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2547876,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2548495,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2548659,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2548660,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2548680,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2556062,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2559681,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2561096,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2562782,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2562923,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2562984,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2562997,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2563014,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2563022,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2563023,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2563029,TesseraV,51,0,51.0,TesseraV,36.0,0.0
2563030,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2563033,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2563049,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2563216,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2563317,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2563565,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2563648,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2563803,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2563804,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2563829,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2563973,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2563986,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2563992,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2564162,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2564469,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564641,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2564658,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2564671,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2564672,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564677,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2564679,TesseraV,70,0,70.0,TesseraV,36.0,0.0
2564681,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2564682,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2564686,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2564692,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564693,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2564701,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2564703,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564713,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2564724,TesseraV,63,0,63.0,TesseraV,36.0,0.0
2564731,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2564734,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2564737,TesseraV,51,0,51.0,TesseraV,36.0,0.0
2564738,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2564742,TesseraV,56,0,56.0,TesseraV,36.0,0.0
2564745,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2564757,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2564759,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2564760,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564761,TesseraV,76,0,76.0,TesseraV,36.0,0.0
2564762,TesseraV,53,0,53.0,TesseraV,36.0,0.0
2564763,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2564764,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2564768,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2564773,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2564774,TesseraV,51,0,51.0,TesseraV,36.0,0.0
2564775,TesseraV,49,0,49.0,TesseraV,36.0,0.0
2564786,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2564791,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2564792,TesseraV,54,0,54.0,TesseraV,36.0,0.0
2564796,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2564799,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565006,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565008,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565010,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565011,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565012,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2565017,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565023,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2565026,TesseraV,54,0,54.0,TesseraV,36.0,0.0
2565027,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2565028,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565035,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565037,TesseraV,50,0,50.0,TesseraV,36.0,0.0
2565038,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2565041,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565042,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565054,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565057,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565061,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2565062,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2565065,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565069,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565079,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2565088,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565096,TesseraV,62,0,62.0,TesseraV,36.0,0.0
2565127,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565137,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565138,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565152,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565182,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2565186,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565191,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565194,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2565202,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565210,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565240,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565249,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565250,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565347,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565348,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2565374,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565405,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565421,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2565450,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565546,TesseraV,50,0,50.0,TesseraV,36.0,0.0
2565556,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2565559,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565604,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2565606,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565607,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2565647,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565652,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565671,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2565672,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565724,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565760,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565762,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565789,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2565867,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2565870,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2565921,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2565924,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2565937,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2565963,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2565986,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566021,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2566071,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2566086,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2566191,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2566239,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566280,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566468,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566487,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566501,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2566502,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2566503,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2566526,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2566560,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2566561,TesseraV,58,0,58.0,TesseraV,36.0,0.0
2566566,TesseraV,54,0,54.0,TesseraV,36.0,0.0
2566569,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2566573,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2566579,TesseraV,49,0,49.0,TesseraV,36.0,0.0
2566583,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2566585,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2566592,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566593,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2566599,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2566601,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566602,TesseraV,57,0,57.0,TesseraV,36.0,0.0
2566603,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2566606,TesseraV,49,0,49.0,TesseraV,36.0,0.0
2566608,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2566611,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566615,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2566620,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2566624,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2566626,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566628,TesseraV,56,0,56.0,TesseraV,36.0,0.0
2566630,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2566634,TesseraV,60,0,60.0,TesseraV,36.0,0.0
2566637,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2566639,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2566647,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566653,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2566794,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566805,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2566809,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2566813,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566814,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2566821,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2566826,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2566868,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2566869,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2566871,TesseraV,53,0,53.0,TesseraV,36.0,0.0
2566878,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2566931,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2566932,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2566940,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2566956,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2566996,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2567008,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2567017,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567030,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2567041,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2567075,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2567103,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2567120,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567241,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2567248,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567270,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567325,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2567343,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2567355,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2567359,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2567394,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2567406,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2567440,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2567450,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2567471,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2567479,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2567481,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567483,TesseraV,65,0,65.0,TesseraV,36.0,0.0
2567484,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2567491,TesseraV,62,0,62.0,TesseraV,36.0,0.0
2567494,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2567495,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2567506,TesseraV,49,0,49.0,TesseraV,36.0,0.0
2567516,TesseraV,62,0,62.0,TesseraV,36.0,0.0
2567526,TesseraV,51,0,51.0,TesseraV,36.0,0.0
2567540,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567542,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2567543,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567545,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2567559,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2567565,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567568,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2567569,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2567576,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2567578,TesseraV,67,0,67.0,TesseraV,36.0,0.0
2567581,TesseraV,53,0,53.0,TesseraV,36.0,0.0
2567828,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2567910,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2567912,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2568181,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2568192,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2568250,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568256,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2568297,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2568298,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2568301,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568310,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568329,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2568330,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2568393,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2568396,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568399,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2568563,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2568578,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568602,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2568607,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2568617,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2568623,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2568665,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2568666,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2568677,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2568688,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2568692,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2568776,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2568777,TesseraV,51,0,51.0,TesseraV,36.0,0.0
2568779,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2568780,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2568782,TesseraV,56,0,56.0,TesseraV,36.0,0.0
2568789,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2568798,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2568813,TesseraV,55,0,55.0,TesseraV,36.0,0.0
2568880,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2569243,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2569298,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2569324,TesseraV,53,0,53.0,TesseraV,36.0,0.0
2569343,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2569438,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2569442,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2569446,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2569518,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2569531,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2569562,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2569611,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2569747,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2571413,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2571489,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2572085,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2572112,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2572167,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2572233,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2572265,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2572349,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2572762,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2572868,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2573650,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2573732,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2573737,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2573799,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2573806,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2573820,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2573874,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2574004,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2574844,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2575061,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2576255,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2576362,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2576697,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2576776,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2576821,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2577768,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2577772,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2577841,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2578166,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2578172,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2578599,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2578707,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2578776,TesseraV,63,0,63.0,TesseraV,36.0,0.0
2578777,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2578780,TesseraV,61,0,61.0,TesseraV,36.0,0.0
2578786,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2578797,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2578798,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2578805,TesseraV,50,0,50.0,TesseraV,36.0,0.0
2578962,TesseraV,49,0,49.0,TesseraV,36.0,0.0
2578964,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2578967,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2579326,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2579648,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2580380,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2580503,TesseraV,52,0,52.0,TesseraV,36.0,0.0
2580504,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2580508,TesseraV,60,0,60.0,TesseraV,36.0,0.0
2580651,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2580691,TesseraV,47,0,47.0,TesseraV,36.0,0.0
2581191,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2581382,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2581741,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2581828,TesseraV,41,0,41.0,TesseraV,36.0,0.0
2581852,TesseraV,56,0,56.0,TesseraV,36.0,0.0
2581861,TesseraV,48,0,48.0,TesseraV,36.0,0.0
2581863,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2581869,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2581875,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2581889,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2582042,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2582314,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2582329,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2582418,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2543195,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2543219,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2543325,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2543341,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2543470,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2543660,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2543733,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2543752,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2544201,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2544316,ZeroFi,68,0,68.0,ZeroFi,49.0,0.0
2544358,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2544361,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2544363,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2544367,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2544370,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2544374,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2544381,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2544620,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2544852,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2544854,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2544864,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2544905,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2544988,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2545246,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2545297,ZeroFi,50,0,50.0,ZeroFi,49.0,0.0
2545314,ZeroFi,66,0,66.0,ZeroFi,49.0,0.0
2545756,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2545857,ZeroFi,55,0,55.0,ZeroFi,49.0,0.0
2545923,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2545992,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2545995,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2546260,ZeroFi,58,0,58.0,ZeroFi,49.0,0.0
2546261,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2546281,ZeroFi,59,0,59.0,ZeroFi,49.0,0.0
2546345,ZeroFi,73,0,73.0,ZeroFi,49.0,0.0
2546350,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2546470,ZeroFi,64,0,64.0,ZeroFi,49.0,0.0
2546511,ZeroFi,62,0,62.0,ZeroFi,49.0,0.0
2546646,ZeroFi,53,0,53.0,ZeroFi,49.0,0.0
2546661,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2546671,ZeroFi,49,0,49.0,ZeroFi,49.0,0.0
2546725,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2546763,ZeroFi,54,0,54.0,ZeroFi,49.0,0.0
2546904,ZeroFi,57,0,57.0,ZeroFi,49.0,0.0
2546962,ZeroFi,65,0,65.0,ZeroFi,49.0,0.0
2546997,ZeroFi,52,0,52.0,ZeroFi,49.0,0.0
2547256,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
2547290,ZeroFi,61,0,61.0,ZeroFi,49.0,0.0
2547329,ZeroFi,56,0,56.0,ZeroFi,49.0,0.0
2547346,ZeroFi,51,0,51.0,ZeroFi,49.0,0.0
