amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence
SolFiV2,Dog1YVcGCdTYNpRpwUdod7zAGjztVL1ZeHAVYaYD1h5Q,0,1,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,0,0.0,0.0,0.0,medium
SolFiV2,DyMp5zdyfmLx4RZc3jWc9zrc37qBdmwkT9Pe9AphRnss,0,1,0,0,CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,0,0.0,0.0,0.0,medium
SolFiV2,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,395,0,11,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,202,0.202,2.02,1.818,high
SolFiV2,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,0,5,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,2,0.002,0.02,0.018000000000000002,high
SolFiV2,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,18,0,1,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,9,0.009000000000000001,0.09,0.08099999999999999,high
SolFiV2,EQvk37i7dCkXCaCsodruGSJ8H9xJe7jru5T8UianJ4Wa,0,1,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,0,0.0,0.0,0.0,high
SolFiV2,ERNoFwQPGZwy4SnDU3FhFCra7HWWTpymAW3p52FpWme8,0,1,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,0,0.0,0.0,0.0,medium
SolFiV2,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,0,7,0,0,5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,3,0.003,0.03,0.027,high
SolFiV2,EZ391q226g7enGWtDbpirhVmHLyP2NgW81AAo5VeZtA3,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
SolFiV2,EtqkTUr7aLnaNcuAVW42cEu32JtG5xWABHauQ78LhRbS,0,1,0,0,8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,0,0.0,0.0,0.0,medium
SolFiV2,F2ABsg5J6Jp8wtJVd4bUDAPUigKyf9VzNcRyABUAWXZV,0,3,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,0.001,0.01,0.009000000000000001,medium
SolFiV2,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,0,6,0,3,DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,4,0.004,0.04,0.036000000000000004,high
SolFiV2,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,0,1,0,0,CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,0,0.0,0.0,0.0,medium
SolFiV2,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,82,0,1,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,41,0.041,0.41000000000000003,0.36900000000000005,high
SolFiV2,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,123,0,19,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,70,0.07,0.7000000000000001,0.6300000000000001,high
SolFiV2,FfP6zUhqCcJBXdKXmXsmPbGVNERrn9Cedp9B9tc1UYTS,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
SolFiV2,FzZ77TM8Ekcb6gyWPmcT9upWkAZKZc5xrYfuFu7pifPn,0,0,0,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,high
SolFiV2,G5HwqJo7yCKc1FDUFYKKS4X6fDohrXbvgq2tzX8do1Kz,0,1,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,0,0.0,0.0,0.0,medium
SolFiV2,GAnbEFa9eudeiGoYEsLNhjD1A9JBG2CCyJBGA15qugsQ,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
SolFiV2,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,0,2,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,1,0.001,0.01,0.009000000000000001,high
SolFiV2,GCvHhEUYQwTJ8jyf8Lc4bv8jBXyZU4LMMsZCobwEPzvM,0,1,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,0,0.0,0.0,0.0,medium
SolFiV2,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,0,5,0,0,2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,2,0.002,0.02,0.018000000000000002,high
SolFiV2,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,0,1,0,0,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,0,0.0,0.0,0.0,medium
SolFiV2,GWj95vE5Ykz6XKoMspBYt5F5K4YoH97nFyc1Wm1ui591,0,1,0,0,BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU,0,0.0,0.0,0.0,medium
SolFiV2,GcGjZ9jr9ZVgFmFVRheP2CpWNoKLisbLFQkj5kQcD3XB,0,1,0,0,8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,0,0.0,0.0,0.0,medium
SolFiV2,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,95,0,8,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,51,0.051000000000000004,0.51,0.459,high
SolFiV2,GzMx2sTfdVNQqkZqs4L5N241JPZZ8p1TcYyryjDRRixN,1,0,1,0,NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,0,0.001,0.004,0.003,
SolFiV2,H7DkxYE6xC79N2uFqFVutrUwdYUCY4TWGg5DvwMvpodN,1,0,1,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,0,0.001,0.004,0.003,
SolFiV2,HAWK3BVnwptKRFYfVoVGhBc2TYxpyG9jmAbkHeW9tyKE,0,1,0,0,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,0,0.0,0.0,0.0,high
SolFiV2,HQbxGn3JsT7n6bicnhtucaGqeGjs7DWfrxVxdT1KmmuQ,0,1,0,0,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,0,0.0,0.0,0.0,high
SolFiV2,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,0,1,0,0,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,0,0.0,0.0,0.0,medium
SolFiV2,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,0,2,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1,0.001,0.01,0.009000000000000001,high
SolFiV2,HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,0,1,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,0,0.0,0.0,0.0,medium
SolFiV2,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,39,0,2,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,20,0.02,0.2,0.18000000000000002,high
SolFiV2,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,15,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,7,0.007,0.07,0.063,high
SolFiV2,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0,2,0,0,8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,1,0.001,0.01,0.009000000000000001,medium
SolFiV2,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,0,6,0,0,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,3,0.003,0.03,0.027,high
SolFiV2,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,0,1,0,0,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,0,0.0,0.0,0.0,medium
SolFiV2,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,23,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,11,0.011,0.11,0.099,high
SolFiV2,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,9,0,0,5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,4,0.004,0.04,0.036000000000000004,high
SolFiV2,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,0,1,0,0,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,0,0.0,0.0,0.0,high
SolFiV2,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,38,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,19,0.019,0.19,0.171,high
SolFiV2,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,21,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,10,0.01,0.1,0.09000000000000001,high
SolFiV2,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,4,0,0,VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,2,0.002,0.02,0.018000000000000002,high
SolFiV2,a23gHknrH37ZsaoYWUYf44d6rYbsVH1Ny3YubpNQTpx,0,1,0,0,5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs,0,0.0,0.0,0.0,medium
SolFiV2,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,0,7,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,3,0.003,0.03,0.027,high
SolFiV2,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,0,6,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,3,0.003,0.03,0.027,high
SolFiV2,e5cYp4PDzqzGAneH6bhbmjcm3oXqM1j49NqN8hiL9Zc,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
SolFiV2,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,0,8,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,4,0.004,0.04,0.036000000000000004,high
SolFiV2,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,2,0,0,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,1,0.001,0.01,0.009000000000000001,medium
SolFiV2,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,0,1,0,1,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,0,0.0,0.0,0.0,medium
SolFiV2,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,0,5,0,0,5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,2,0.002,0.02,0.018000000000000002,high
SolFiV2,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,0,3,0,0,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,1,0.001,0.01,0.009000000000000001,high
SolFiV2,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0,7,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,3,0.003,0.03,0.027,high
SolFiV2,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,0,1,0,1,3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,0,0.0,0.0,0.0,high
SolFiV2,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,0,4,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,2,0.002,0.02,0.018000000000000002,high
SolFiV2,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,7,0,0,5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,3,0.003,0.03,0.027,high
SolFiV2,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,39,0,2,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,20,0.02,0.2,0.18000000000000002,high
SolFiV2,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,0,2,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009000000000000001,medium
SolFiV2,s9BYgLpyQwCJZtLdwNX4GuTM9pQ9rXYqu15tBmcL5ng,0,1,0,0,5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,0,0.0,0.0,0.0,medium
SolFiV2,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,0,3,0,0,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,1,0.001,0.01,0.009000000000000001,medium
SolFiV2,tmTXi3k7EBz41KBNAeyUbZc48RiumnzeY442rWoxskv,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
SolFiV2,w8s1eQqw3nF1yTABRX1XPa2LLBtdWMgYaLzUmsJ3xbc,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
SolFiV2,wAhahaK7VjcyrB8RzujUy4HGMQZ4dCjiCaRP4gMxy4i,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,high
SolFiV2,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,0,5,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,2,0.002,0.02,0.018000000000000002,high
SolFiV2,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,0,6,0,0,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,3,0.003,0.03,0.027,high
TesseraV,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,0,71,0,1,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,35,0.035,0.35000000000000003,0.31500000000000006,high
TesseraV,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,0,2,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,1,0.001,0.01,0.009000000000000001,high
TesseraV,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,0,120,0,3,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,61,0.061,0.61,0.5489999999999999,high
TesseraV,2EZdYSXrs8yjwTiMntXYvEL4cTLHYdagyNJAnvMKiEJV,0,10,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,5,0.005,0.05,0.045000000000000005,high
TesseraV,2EZxP9X1Kfuf2sxyBPfi2VsBbr6iJeepuv5tEiAHscAh,0,11,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,5,0.005,0.05,0.045000000000000005,high
TesseraV,2SvvSFgzM9zEE1Y1vNXorfurtB2eRH3QHpMkpcVTXfrc,0,3,0,0,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,1,0.001,0.01,0.009000000000000001,high
TesseraV,2T152KiAGxYwXpVuHgAhNGvjdxQsxkSs2feD6yNaXcjT,0,1,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,0,0.0,0.0,0.0,medium
TesseraV,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,0,2,0,0,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,1,0.001,0.01,0.009000000000000001,medium
TesseraV,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,0,6,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,3,0.003,0.03,0.027,high
TesseraV,2m4vG7HTvuTSaGdWpGWNw2JHxiybc9kfVrT6GLsysqfZ,0,1,0,0,HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,0,0.0,0.0,0.0,medium
TesseraV,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,0,14,0,0,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,7,0.007,0.07,0.063,high
TesseraV,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,0,3,0,0,6XKqyUVUcpe3CNucjF6gk5zonJDqNGvob6kaTy4Ps1U,1,0.001,0.01,0.009000000000000001,medium
TesseraV,3T6gxwpMjdT7h4N8i6ucynpe8xXiWj8B1aLKNTS1d3dC,0,1,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,0,0.0,0.0,0.0,medium
TesseraV,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,1,0,0,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,0,0.0,0.0,0.0,high
TesseraV,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,6,0,0,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,3,0.003,0.03,0.027,medium
TesseraV,426P3SJSbiXBfgsWufyZMi56VgbJnHK9pQTPy5mXWNXX,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
TesseraV,4LopqkP6JyKC5XTKwaY5zMtmKf5zQLSfbtXHbJ5K8mM2,0,1,0,0,BCeczqpTRPigndHVJu1KEzno1Uhb4hjrE7ttmAndrV1p,0,0.0,0.0,0.0,high
TesseraV,4RvgumbsgRftVLTK1cXGsyXnuGVm42juEMSkRA9JHLNb,0,1,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,0,0.0,0.0,0.0,high
TesseraV,4WLQkVHA1rjU6xtWfx2RPxN5ce3U4p4xpX2fVJfBGZ9N,0,1,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,0,0.0,0.0,0.0,high
TesseraV,4bEkAnJJSXue5REguwVF4TmdWxJ1aLqECMAZ3VPErPh7,0,1,0,0,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,0,0.0,0.0,0.0,medium
TesseraV,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,0,1,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,0,0.0,0.0,0.0,medium
TesseraV,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,3,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,0.001,0.01,0.009000000000000001,high
TesseraV,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,14,0,0,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,7,0.007,0.07,0.063,high
TesseraV,4vVMzrU8vnQ66htk35XTioMaaM5FC8A85TzrMn2fr19v,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,high
TesseraV,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,0,3,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,1,0.001,0.01,0.009000000000000001,high
TesseraV,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,0,7,0,0,ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,3,0.003,0.03,0.027,high
TesseraV,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,0,4,0,0,5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux,2,0.002,0.02,0.018000000000000002,medium
TesseraV,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,0,2,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,1,0.001,0.01,0.009000000000000001,medium
TesseraV,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,0,2,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,1,0.001,0.01,0.009000000000000001,medium
TesseraV,5k3BYXpYb6hkmcUnWk4k8u2evJfnP67z88s8hkvbNUBK,0,1,0,0,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,0,0.0,0.0,0.0,medium
TesseraV,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,0,10,0,1,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,5,0.005,0.05,0.045000000000000005,high
TesseraV,65tRFhpjMm7dgX2SQuCrwys7G1awHzrkyLy9KGbkGsb1,0,1,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,0,0.0,0.0,0.0,medium
TesseraV,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,0,3,0,0,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,1,0.001,0.01,0.009000000000000001,medium
TesseraV,68HKBoDYFRK9DsXZgGuP7357D6ASrosHfLZYpvBiLbwK,0,8,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,4,0.004,0.04,0.036000000000000004,high
TesseraV,69vE12GmYwPiWayRfNta3WjYv72QT9VCq5zqhf7nFCH2,0,1,0,0,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,0,0.0,0.0,0.0,medium
TesseraV,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
TesseraV,6Ysrzqex6ow1FK5V3i94DUzMJYr8QdRWrqFH5Yie9c13,0,1,0,0,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,0,0.0,0.0,0.0,medium
TesseraV,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,3,0,0,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,1,0.001,0.01,0.009000000000000001,medium
TesseraV,6kkWJaA8owbCh5x8HBaApKohHemsGJ4DT7k5dsPTPDeF,0,0,0,1,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,0,0.0,0.0,0.0,medium
TesseraV,6w56SRhxWCtryzYAv92AVBdaE4oUzZzjXTEsFQ6eTKVN,0,5,0,0,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,2,0.002,0.02,0.018000000000000002,high
TesseraV,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,0,5,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,2,0.002,0.02,0.018000000000000002,high
TesseraV,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,0,2,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,1,0.001,0.01,0.009000000000000001,high
TesseraV,7L4Z4NMbJGCX4NGkAUsxGznKQtfUBjmikA3i3z42iYWq,0,1,0,0,6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE,0,0.0,0.0,0.0,medium
TesseraV,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0,1,0,0,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,0,0.0,0.0,0.0,high
TesseraV,7nTFHZyCkfLbuAUiCvMmeAf71fsVr5p4idUphdAKxviG,0,1,0,0,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,0,0.0,0.0,0.0,medium
TesseraV,7rqskAg1eYcHXwL4FFdmgNuJ6rg4jCDfE29ugeeTrKez,0,0,0,1,9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R,0,0.0,0.0,0.0,medium
TesseraV,888SGnyhGzqQuuWDVL48tn7xJsAEV259mK9V4YEcUn6f,0,1,0,0,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,0,0.0,0.0,0.0,high
TesseraV,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,0,1,0,0,8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,0,0.0,0.0,0.0,medium
TesseraV,8LWhBsgG8qGFSWiXrKLHz2yMUy7ViBaUZR1bJtxRAR17,0,1,0,0,5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,0,0.0,0.0,0.0,medium
TesseraV,8kP8qMuYtfBbWQ7ysvYaxEvMK3x78LXrXXGS7n5u3LEf,0,1,0,0,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,0,0.0,0.0,0.0,high
TesseraV,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,0,12,0,1,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,6,0.006,0.06,0.054,high
TesseraV,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,0,3,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,1,0.001,0.01,0.009000000000000001,medium
