signer,aggregator_likelihood,unique_pools,pool_list,total_trades,trades_per_hour,mev_score,top_pools
FaQkvpZCKZUycRGP5LPiVA6DGF7N98i6bsdzSUEvXmTe,0.9285714285714286,5,"BisonFi, HumidiFi, SolFiV2, GoonFi, TesseraV",14,1.4301080245148892,0.3214285714285714,"HumidiFi(7), SolFiV2(3), GoonFi(2), BisonFi(1), TesseraV(1)"
33RGTN5AQMjS6rgDwYF1a2tsCPN3dT25kw1SMX26FDF3,0.9285714285714286,4,"HumidiFi, ZeroFi, TesseraV, GoonFi",14,1.8607944130090797,0.42142857142857143,"ZeroFi(7), TesseraV(4), HumidiFi(2), GoonFi(1)"
EQscUb5QoNLuqRXjtrrd7MF3uHg59pj6hitg9EHb59xU,0.9285714285714286,4,"HumidiFi, SolFiV2, BisonFi, TesseraV",14,1.3250684467524005,0.3857142857142857,"SolFiV2(6), HumidiFi(4), TesseraV(3), BisonFi(1)"
wxGXrKXDhLULBUifiof4kppAgpYXkGi7aM5GHMtNwFY,0.9285714285714286,4,"SolFiV2, HumidiFi, GoonFi, ZeroFi",14,4.912261550637229,0.39285714285714285,"HumidiFi(6), SolFiV2(5), ZeroFi(2), GoonFi(1)"
FFkWjnf63Ye3vp33gCF8UCAqT9ZZtLibqkK55cas1gCt,0.9285714285714286,3,"SolFiV2, TesseraV, HumidiFi",14,1.7510769123010652,0.34285714285714286,"SolFiV2(12), TesseraV(1), HumidiFi(1)"
3tA5BiawE6EpeKAgBWpqQ8g5h1KSXYivgKkn7oVdgwhe,0.9285714285714286,3,"ObricV2, ZeroFi, TesseraV",14,1.2908852691395896,0.42142857142857143,"ZeroFi(5), TesseraV(5), ObricV2(4)"
9YFeuz8q9WMSJpeNhNHj6LSbZnQ6BvDt5u9CV2ALhPWv,0.926829268292683,4,"GoonFi, TesseraV, HumidiFi, ZeroFi",42,4.103109068481623,0.369047619047619,"HumidiFi(16), GoonFi(13), TesseraV(12), ZeroFi(1)"
42C2whmZgBGHgepriU8thXanKJvfRqg7sg99Vg6U9ehY,0.9259259259259259,5,"HumidiFi, ZeroFi, GoonFi, TesseraV, SolFiV2",28,31.838985700884106,0.39999999999999997,"HumidiFi(17), ZeroFi(4), TesseraV(3), SolFiV2(3), GoonFi(1)"
6Yj5b8UwxjyNB9u4SzVR142mfRfZHXE6dzbD2KkbkTmH,0.9259259259259259,4,"HumidiFi, SolFiV2, TesseraV, GoonFi",28,2.637446618852306,0.36428571428571427,"HumidiFi(19), SolFiV2(6), GoonFi(2), TesseraV(1)"
8DZJJU48Cb3KzyJzRPn3P9mnHsoaWvZ1VEeSg2Vs91R3,0.9259259259259259,4,"ObricV2, SolFiV2, GoonFi, HumidiFi",28,9.729127763426993,0.3535714285714286,"ObricV2(14), SolFiV2(11), HumidiFi(2), GoonFi(1)"
H4QpkzNqqbCtBukPkqWoiUFA88fzaCzDGJG5LexFUrNN,0.9253731343283582,5,"HumidiFi, ObricV2, GoonFi, SolFiV2, TesseraV",68,8.487941229051115,0.37058823529411766,"HumidiFi(27), SolFiV2(17), GoonFi(14), ObricV2(8), TesseraV(2)"
D6CZvbnsjffowaS4zagotHfdmZthxNBVqKwzp9C3tZYS,0.9230769230769231,6,"BisonFi, ZeroFi, SolFi, ObricV2, HumidiFi, TesseraV",40,4.730801618564927,0.39,"HumidiFi(15), ZeroFi(10), TesseraV(7), ObricV2(6), BisonFi(1)"
santakBS7FqwR2kubqkYvYyoDrWwuKu7jmJNv27WZ9c,0.9230769230769231,6,"SolFiV2, GoonFi, HumidiFi, ZeroFi, BisonFi, TesseraV",26,2.4922064630102643,0.41538461538461535,"SolFiV2(12), HumidiFi(7), GoonFi(3), TesseraV(2), ZeroFi(1)"
Eqk94iKAvfyoczpYbhiRfuEscQDQSW2BtiFr232ybYEw,0.9230769230769231,6,"SolFiV2, GoonFi, HumidiFi, BisonFi, TesseraV, ZeroFi",14,1.9076554706089528,0.37967032967032965,"SolFiV2(5), GoonFi(3), HumidiFi(3), BisonFi(1), TesseraV(1)"
FEpWupT6ZSadibri6oQfBf2LLYxWtdvDdSc21aLxRubU,0.9230769230769231,5,"SolFiV2, HumidiFi, GoonFi, TesseraV, BisonFi",52,4.826497471116429,0.38076923076923075,"HumidiFi(23), SolFiV2(20), GoonFi(5), TesseraV(3), BisonFi(1)"
25qbsE2oWri76c9a86ubn17NKKdo6Am4HXD2Jm8vT8K4,0.9230769230769231,5,"SolFiV2, HumidiFi, TesseraV, BisonFi, GoonFi",40,3.7501779381302938,0.39,"HumidiFi(19), SolFiV2(14), TesseraV(5), BisonFi(1), GoonFi(1)"
DuYBAnZyhSxEhEYYcXx2n5dPWnuZgMXmczEwFnLZ9NV,0.9230769230769231,5,"HumidiFi, ZeroFi, GoonFi, SolFiV2, TesseraV",13,1.5242786318804569,0.43846153846153846,"HumidiFi(5), ZeroFi(4), SolFiV2(2), GoonFi(1), TesseraV(1)"
HfaLP33z91NYPof6F4Eo7bPnGmdxcXGnaMYvaD7LXe3y,0.9230769230769231,5,"ObricV2, GoonFi, TesseraV, ZeroFi, SolFiV2",26,80.32983292081333,0.32307692307692304,"ObricV2(21), SolFiV2(2), GoonFi(1), TesseraV(1), ZeroFi(1)"
DbKobvZpifCSaKkSnMi4hbdpK554Z9KGcA9kD8gg78cg,0.9230769230769231,5,"HumidiFi, TesseraV, SolFiV2, ZeroFi, ObricV2",14,32.368445389808564,0.34285714285714286,"HumidiFi(4), TesseraV(4), SolFiV2(2), ZeroFi(2), ObricV2(2)"
AQX6qFfpcJq3TpQwyaHSyY9NU4Xd4xoXpyfRSTUQeHrg,0.9230769230769231,4,"HumidiFi, TesseraV, ZeroFi, BisonFi",13,17.78074967895869,0.34615384615384615,"TesseraV(6), ZeroFi(5), HumidiFi(1), BisonFi(1)"
EnubRGTgDnbRCe8Jimk7EyPnK5awLN8CBi6Ek8M5Cuff,0.9230769230769231,2,"TesseraV, HumidiFi",13,4.910327762279701,0.36923076923076925,"HumidiFi(11), TesseraV(2)"
DkwHucHR2RkjRmWrKj9z1krwo7RSBJ895oCLFSRHWbKT,0.9206349206349206,7,"HumidiFi, TesseraV, SolFiV2, ZeroFi, SolFi, GoonFi, ObricV2",64,6.504302084857485,0.3984375,"ZeroFi(21), GoonFi(13), TesseraV(12), HumidiFi(10), SolFiV2(5)"
7zWfvcjTCba79RU2982YDHme7XMwgFzUhAXeiqQr4Jd,0.92,6,"SolFiV2, HumidiFi, GoonFi, ObricV2, TesseraV, ZeroFi",169,45.66220669593781,0.3319526627218935,"ObricV2(61), SolFiV2(48), HumidiFi(45), GoonFi(10), TesseraV(3)"
7ebCZ3KJqJKvUfAz3PSn5xkcJ4bSnLuEJgkSHuAYd32F,0.92,5,"TesseraV, BisonFi, ZeroFi, SolFiV2, HumidiFi",52,5.109329553885113,0.34423076923076923,"TesseraV(25), HumidiFi(13), BisonFi(7), ZeroFi(5), SolFiV2(2)"
9gLqebs74KHC7ppMJ8EFjSqdUh52byuYa4eJZTyBabza,0.92,3,"GoonFi, ZeroFi, TesseraV",25,22.07541255266825,0.404,"GoonFi(14), ZeroFi(10), TesseraV(1)"
Bb4FCSpKTKKFymf1WUKtH6cRANhFWyVEunxjW86cKA1a,0.92,3,"HumidiFi, GoonFi, SolFi",76,7.238271982143903,0.34214035087719297,"HumidiFi(38), GoonFi(37), SolFi(1)"
5tra33amvzXwnnzgwtaYEofWJifwyRc5WcVGxKqtNkiy,0.918918918918919,5,"GoonFi, SolFiV2, TesseraV, HumidiFi, ObricV2",37,3.6940351593385463,0.34054054054054056,"SolFiV2(13), HumidiFi(11), GoonFi(10), TesseraV(2), ObricV2(1)"
CgtD1JLDvHBj45FnEM9Sjbpqb4ZV61vXf8CVNNDRCE6k,0.9183673469387755,5,"ObricV2, HumidiFi, SolFiV2, GoonFi, TesseraV",52,12.036248396533175,0.34038461538461534,"HumidiFi(18), ObricV2(13), SolFiV2(9), TesseraV(7), GoonFi(5)"
CdRDrLFU4xQbiJQgAPFBftga1Vm4vXfR9x8oTsHEX4Vj,0.9183673469387755,4,"HumidiFi, GoonFi, SolFi, TesseraV",259,23.534206264596715,0.3416988416988417,"GoonFi(156), HumidiFi(98), SolFi(3), TesseraV(2)"
4BjobPhrw4m41d9ZigJ5UL2cnESWh2oGbsvZc1ogBewE,0.9166666666666666,6,"ZeroFi, ObricV2, TesseraV, SolFiV2, GoonFi, HumidiFi",12,75.28283342278978,0.41666666666666663,"SolFiV2(4), ObricV2(3), HumidiFi(2), ZeroFi(1), TesseraV(1)"
7kEydiJ9en86ESNpwpZ45khxX8usgjUmWxbSTzkSbXkR,0.9166666666666666,5,"SolFiV2, TesseraV, GoonFi, ZeroFi, HumidiFi",25,3.5472098553786777,0.388,"ZeroFi(9), SolFiV2(6), HumidiFi(6), TesseraV(3), GoonFi(1)"
FTBMcvMeG3P1EqeTNpM9jVCf8Cz9usJ117hmesczJFkd,0.9166666666666666,5,"HumidiFi, GoonFi, ZeroFi, SolFiV2, TesseraV",13,130.0,0.3384615384615384,"HumidiFi(5), GoonFi(3), TesseraV(3), ZeroFi(1), SolFiV2(1)"
Fx3czLTtv7c7D1iaF2qrQqug92goxo7sj3NguJ2CWWgP,0.9166666666666666,5,"GoonFi, BisonFi, TesseraV, ZeroFi, HumidiFi",12,1.1160146867532779,0.35,"TesseraV(6), HumidiFi(3), GoonFi(1), BisonFi(1), ZeroFi(1)"
64nZfN5xA1e1MTPUqECwBVyCY5AitG9EfP4CqLwfZDPt,0.9166666666666666,3,"HumidiFi, SolFiV2, GoonFi",24,9.761313294321221,0.3875,"HumidiFi(15), SolFiV2(5), GoonFi(4)"
BRx64AW1Ro7r2cXSajhDiLZwV14McbziMCX9Yi42WKtx,0.9166666666666666,3,"HumidiFi, SolFiV2, GoonFi",12,1.5463904794179186,0.375,"HumidiFi(6), SolFiV2(3), GoonFi(3)"
Ac5vfYyXqiFFGfBr6DMpxGAqFTU2Jfay5t3F8GcGet2T,0.9166666666666666,3,"GoonFi, SolFiV2, HumidiFi",12,3.7337374988937073,0.24999999999999997,"SolFiV2(5), HumidiFi(5), GoonFi(2)"
D7uFwjxWLiLx7PX1fyLGjAnu7QqijVzwaKzi9pAG7DKn,0.9166666666666666,3,"SolFiV2, HumidiFi, GoonFi",12,1.7229060559549636,0.3,"HumidiFi(6), SolFiV2(3), GoonFi(3)"
GaYLfXdt3GHbvtSuGmFX8NuM7yqtqcrGNt2ebdMWyyex,0.9166666666666666,3,"HumidiFi, SolFiV2, GoonFi",12,1.4627706582833655,0.3,"HumidiFi(7), SolFiV2(4), GoonFi(1)"
DR5qz7rVunHbxGqTDsprFsFufxoWNSvGVQHneeXZnUfw,0.9142857142857143,5,"SolFiV2, HumidiFi, GoonFi, TesseraV, BisonFi",70,6.531560474292892,0.36,"HumidiFi(31), SolFiV2(20), GoonFi(13), TesseraV(5), BisonFi(1)"
KbzMg9B2T6bUAg5jhtex1E9nbtdMijcW5eVEdMa8YaY,0.9130434782608695,5,"BisonFi, SolFiV2, HumidiFi, TesseraV, GoonFi",23,2.6293207432480044,0.3391304347826087,"SolFiV2(10), HumidiFi(7), TesseraV(3), BisonFi(2), GoonFi(1)"
EqqH6DFGcN4QcfmgDMZ9EBnp4uBfVPdYDjJz3J7GCZpT,0.9130434782608695,5,"HumidiFi, SolFiV2, TesseraV, ZeroFi, GoonFi",71,6.760991133790704,0.3816901408450704,"HumidiFi(31), ZeroFi(15), SolFiV2(12), GoonFi(7), TesseraV(6)"
9q6BgoFyTxVyDjqE7YUu9SWh3hqVwacxYXm2UfGHYLSk,0.9130434782608695,4,"SolFiV2, GoonFi, HumidiFi, ObricV2",23,6.695392704593371,0.3521739130434783,"HumidiFi(9), SolFiV2(6), GoonFi(5), ObricV2(3)"
EHcPyHg463cqKEBL5qrKxseqSrDSKZUwzX57TcQbU2SS,0.9130434782608695,4,"GoonFi, TesseraV, HumidiFi, ZeroFi",23,121.0878603570337,0.4043478260869565,"ZeroFi(10), GoonFi(5), HumidiFi(5), TesseraV(3)"
8woCngtjcBrPT9qeM4ciFnHYRFzSfxgynC4a2dnsp4tb,0.9111111111111111,5,"HumidiFi, SolFiV2, GoonFi, TesseraV, ZeroFi",45,4.463173487713586,0.34,"SolFiV2(21), HumidiFi(15), GoonFi(6), TesseraV(2), ZeroFi(1)"
2pzAB422BAFyr1sd2CKywbKC6TVGAk71W6wUFHatojwT,0.9111111111111111,4,"TesseraV, GoonFi, HumidiFi, BisonFi",47,84.97162339491767,0.3535697399527187,"GoonFi(29), HumidiFi(14), BisonFi(3), TesseraV(1)"
5jahCqsAv9MSDeoE8sAhY2HP1dakWTW2zcpxe63nYsUq,0.91,7,"ZeroFi, SolFiV2, ObricV2, GoonFi, BisonFi, TesseraV, HumidiFi",192,17.724934859838644,0.40625,"SolFiV2(72), ZeroFi(70), ObricV2(40), GoonFi(3), TesseraV(3)"
4mLmua7uJV1S5CeMH8jZPRGxbD63tQfg3MybjyAUhoF8,0.9090909090909091,8,"HumidiFi, GoonFi, ObricV2, SolFiV2, SolFi, TesseraV, BisonFi, ZeroFi",155,48.67711648625892,0.36064516129032254,"HumidiFi(88), TesseraV(20), ObricV2(17), SolFiV2(14), GoonFi(8)"
Dr4QscGYRNd5YLxQkwTTHMZmMwBtWX4KRpz2Q5UcZnGG,0.9090909090909091,6,"HumidiFi, GoonFi, ObricV2, ZeroFi, SolFiV2, TesseraV",22,29.010170775403033,0.37727272727272726,"HumidiFi(12), GoonFi(3), ZeroFi(3), SolFiV2(2), ObricV2(1)"
3w1jJixYjCXKmkq2fA6Je9qWcbCMETmyinRzDq9KgyoY,0.9090909090909091,5,"TesseraV, SolFiV2, HumidiFi, GoonFi, ObricV2",22,2.672540857480685,0.36818181818181817,"HumidiFi(8), SolFiV2(5), TesseraV(4), GoonFi(4), ObricV2(1)"
6HvLQqFuwzAC8rAzFbh6gbAxUVJe2XPgAkJps7T99XKC,0.9090909090909091,5,"TesseraV, BisonFi, SolFiV2, HumidiFi, GoonFi",11,1.3750848446447546,0.43636363636363634,"HumidiFi(4), SolFiV2(3), TesseraV(2), BisonFi(1), GoonFi(1)"
54L5XyLjq8zctkjhXmRjs8czmjVmBSn5QotUBQFWsLgt,0.9090909090909091,5,"HumidiFi, ZeroFi, TesseraV, GoonFi, SolFiV2",11,1.1576930545257642,0.34545454545454546,"ZeroFi(3), GoonFi(3), HumidiFi(2), TesseraV(2), SolFiV2(1)"
EctNCp21bQE4Si7PWqJbi2kHHrb47Cuse3Dp8XuK6oWC,0.9090909090909091,4,"TesseraV, HumidiFi, GoonFi, SolFiV2",11,2.803782585918767,0.3,"SolFiV2(4), HumidiFi(3), TesseraV(2), GoonFi(2)"
Zyb26x9G3GXoN64xTpdqgkuj6H8SNYWbJB5meJ4ruCY,0.9090909090909091,4,"HumidiFi, SolFiV2, GoonFi, TesseraV",11,1.9949496539694334,0.32727272727272727,"HumidiFi(5), SolFiV2(3), GoonFi(2), TesseraV(1)"
Z5EPVkaoHkTTU4Lhq6qHr3ysphcNkNHagM512XHHy5Q,0.9090909090909091,3,"TesseraV, ZeroFi, HumidiFi",11,1.8999115101820863,0.4272727272727273,"ZeroFi(7), TesseraV(2), HumidiFi(2)"
3hwBuZeEnY8oLiVdT27a8XgzGy97LHxEZeF1KWxN7mjw,0.9090909090909091,3,"HumidiFi, SolFiV2, GoonFi",11,1.2394865095352507,0.32727272727272727,"SolFiV2(6), HumidiFi(4), GoonFi(1)"
4kYxqhDEo6HHi4MLZRfgnJBSQ7ARQZNRsG4FWqn3FpEo,0.9090909090909091,2,"ZeroFi, SolFiV2",11,1.136983548192598,0.47272727272727266,"ZeroFi(6), SolFiV2(5)"
BifPPg3n4Zc6yYHmew6iRjjiukAaMjMwMTUbHoKcmSpm,0.9090909090909091,2,"ZeroFi, HumidiFi",11,1.953141665360051,0.42727272727272725,"ZeroFi(10), HumidiFi(1)"
HwrVKbDgDbyzFbxejPiFoUcdCxCuDBbqVhogG65dJPQd,0.9090909090909091,1,ZeroFi,11,5.0228214938708255,0.4545454545454546,ZeroFi(11)
DxRnGoaxVLc3bdrFxDYtSM2hKuUcFZ1wT7SmMq8nFWzp,0.9081632653061225,6,"GoonFi, HumidiFi, ZeroFi, SolFiV2, TesseraV, BisonFi",153,14.00293248049339,0.4065359477124183,"ZeroFi(59), HumidiFi(47), SolFiV2(31), GoonFi(13), BisonFi(2)"
3i51cKbLbaKAqvRJdCUaq9hsnvf9kqCfMujNgFj7nRKt,0.9072164948453608,7,"SolFiV2, HumidiFi, TesseraV, ZeroFi, GoonFi, BisonFi, SolFi",614,55.77280163026948,0.36125115664596735,"HumidiFi(266), SolFiV2(143), GoonFi(108), TesseraV(47), ZeroFi(25)"
13Ppzj81XyaDd8rPXzegcU9x9ERsZqrE5Lc2Kn1uSah9,0.9072164948453608,5,"ObricV2, SolFiV2, HumidiFi, TesseraV, ZeroFi",116,17.663386857145877,0.34051724137931033,"ObricV2(64), SolFiV2(43), HumidiFi(6), TesseraV(2), ZeroFi(1)"
BE5jpGuWWzqmTk6r9dkQ5WKvcUEwQJ9THbhKtqLkRNRs,0.9054054054054054,2,"HumidiFi, GoonFi",76,7.088467074433153,0.3302982456140351,"GoonFi(46), HumidiFi(30)"
B9tpapQzwRDRd5WeEomweHZZQfbC6RqY6mtB9rn9AN4j,0.9047619047619048,5,"HumidiFi, BisonFi, TesseraV, SolFiV2, GoonFi",21,2.2652481538901728,0.37142857142857144,"HumidiFi(11), SolFiV2(4), TesseraV(3), BisonFi(2), GoonFi(1)"
BwxT2anKfrU7c1M1Dd6mSZAKwDhsZAJVGBaFUPubpyws,0.9047619047619048,4,"ZeroFi, HumidiFi, BisonFi, GoonFi",42,10.708791691337495,0.42380952380952386,"ZeroFi(26), HumidiFi(11), GoonFi(3), BisonFi(2)"
Dc7FuEJHywqw8m6xXxLBNFYMxxudKak1ofTviqN8Rg47,0.9047619047619048,3,"SolFiV2, HumidiFi, TesseraV",21,4.867373723521584,0.34285714285714286,"HumidiFi(14), SolFiV2(6), TesseraV(1)"
BT4rsQxXgLL7wpEeC4RTxsHWvggRiWf5LbSAv6sUhxuh,0.9041095890410958,2,"HumidiFi, GoonFi",74,6.7488950964311725,0.3513883746760459,"GoonFi(41), HumidiFi(33)"
Eovpj373GfE8ikuvSUZJmUzxWVhCKPg4Nid8rXGQBZ7f,0.9032258064516129,5,"HumidiFi, SolFiV2, TesseraV, BisonFi, GoonFi",32,2.9195880816027913,0.35624999999999996,"SolFiV2(17), HumidiFi(11), GoonFi(2), TesseraV(1), BisonFi(1)"
8VwRNTjt795cvStk4UWvrvbWmJq18L1W7mgCBPh88BJN,0.9032258064516129,3,"SolFiV2, HumidiFi, GoonFi",31,3.002257665482102,0.34838709677419355,"SolFiV2(13), GoonFi(10), HumidiFi(8)"
7jubSE2evRxazXcKwtWGFUDcpATBgwKPrkMsMSdQE4XV,0.9016393442622951,5,"SolFiV2, HumidiFi, GoonFi, TesseraV, ZeroFi",62,5.64861170942023,0.4193548387096774,"HumidiFi(19), ZeroFi(19), SolFiV2(14), TesseraV(6), GoonFi(4)"
9CXNmcRzZenixwtzAEVA3Jdo3yC6Hscxcpa4R7tQ6tTV,0.9,6,"SolFiV2, HumidiFi, GoonFi, BisonFi, TesseraV, ZeroFi",163,15.432798879307386,0.3582897826251609,"HumidiFi(67), SolFiV2(33), GoonFi(24), ZeroFi(18), TesseraV(13)"
H9VF38uEtG1QvbZdHR4S3trgswtn1LAsBa62Z6cMXjWj,0.9,6,"TesseraV, ZeroFi, HumidiFi, BisonFi, SolFiV2, SolFi",10,5.0992657057383735,0.42,"ZeroFi(3), TesseraV(2), HumidiFi(2), BisonFi(1), SolFiV2(1)"
2yYtMr3t6aUqKYiyiSUpw9DfvFZJNeAhELo5E4oNjQNg,0.9,6,"HumidiFi, TesseraV, ObricV2, SolFiV2, ZeroFi, GoonFi",61,16.744076249290323,0.35573770491803275,"HumidiFi(29), ObricV2(21), ZeroFi(4), TesseraV(3), SolFiV2(3)"
4unTjmdcxPUq1L3CDvW69UCVvdZ46ZeSMrdtr2L2o8dR,0.9,5,"ZeroFi, BisonFi, GoonFi, HumidiFi, TesseraV",11,2.9376736918116206,0.39090909090909093,"ZeroFi(6), TesseraV(2), BisonFi(1), GoonFi(1), HumidiFi(1)"
6eVS9v1enqNU7SQQFoPR4dqoRixPBYbbfZ4spUmaP4bY,0.9,5,"SolFiV2, HumidiFi, ObricV2, BisonFi, GoonFi",10,5.037633219160974,0.36,"ObricV2(6), SolFiV2(1), HumidiFi(1), BisonFi(1), GoonFi(1)"
DDPRrcHYzcV9qJM35cpHry7VB9sPuXLeBNUBJcHTRs5W,0.9,4,"HumidiFi, SolFiV2, TesseraV, GoonFi",10,0.999693621674224,0.3,"SolFiV2(4), HumidiFi(3), TesseraV(2), GoonFi(1)"
JANEPaAMLDPZCd5u4SGUye6x5QLBQreQse9KKbBWmxiP,0.9,4,"TesseraV, ZeroFi, HumidiFi, GoonFi",10,1.8530678799868823,0.41,"ZeroFi(6), TesseraV(2), HumidiFi(1), GoonFi(1)"
3KmBao3Jwx8EcKZGfgJ8KoptmsFB6r32Jj7x8JPJfLPV,0.9,4,"HumidiFi, ObricV2, SolFiV2, TesseraV",20,3.6976093055679167,0.315,"ObricV2(9), HumidiFi(5), SolFiV2(3), TesseraV(3)"
Ej7T6nnfEsmnE9KafbvSXnUxBEt3XGjHVmf27mGUjjpq,0.9,4,"ZeroFi, HumidiFi, TesseraV, GoonFi",90,34.04323280422725,0.42,"ZeroFi(35), HumidiFi(30), TesseraV(21), GoonFi(4)"
5P9n7X9sa1krcXvHDDT7LehimxdvdqxBgUQVK9hUvVha,0.9,3,"TesseraV, HumidiFi, BisonFi",10,0.9588229489478715,0.3,"TesseraV(6), HumidiFi(2), BisonFi(2)"
HvUssQTcSfTsEU3Z1VTMjgVEDW3PADPBeN2jt9DK48uL,0.9,3,"ZeroFi, HumidiFi, GoonFi",10,1.9127511322689723,0.4,"ZeroFi(7), GoonFi(2), HumidiFi(1)"
44dLmBH4vSwQ4sQ27bivCvr4b6iguVJnwmTTuQRjVKzJ,0.9,3,"ZeroFi, TesseraV, GoonFi",11,4.412256759025823,0.35454545454545455,"ZeroFi(7), TesseraV(2), GoonFi(2)"
3BDqnyQLtip2vxxnCRvvbqRZvi2vAzvZcMjEQ4jgascP,0.9,3,"SolFiV2, HumidiFi, ZeroFi",10,1.8440700470007354,0.39,"HumidiFi(6), SolFiV2(2), ZeroFi(2)"
8uEh71FsAZDHfgn6GHWFg62GjsCQSs8TAUKvYDFWg8iR,0.9,3,"ZeroFi, GoonFi, TesseraV",10,2.8801935490064934,0.38999999999999996,"ZeroFi(7), GoonFi(2), TesseraV(1)"
Bb2Y9hw1KeaGfAnfpg4xDbm5YnpibK6yj1CoL4byUang,0.9,2,"GoonFi, HumidiFi",20,1.9851635493533162,0.345,"HumidiFi(12), GoonFi(8)"
FLoVkYAJftKTmganWSPp2j7jfHPnr8DGn1iY1cVm57m2,0.9,1,ZeroFi,10,1.177173853438389,0.38999999999999996,ZeroFi(10)
AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,0.8979591836734694,7,"HumidiFi, TesseraV, SolFiV2, BisonFi, GoonFi, SolFi, ZeroFi",3727,337.74288013027615,0.35394565418540425,"HumidiFi(1459), TesseraV(1285), GoonFi(657), BisonFi(116), SolFiV2(111)"
BJpkNVz4XYP6VMx3XvZYZHRRmVAz7o3pGsFzaCxoe3gZ,0.8979591836734694,3,"HumidiFi, TesseraV, GoonFi",49,5.147938593497377,0.336734693877551,"HumidiFi(41), GoonFi(5), TesseraV(3)"
4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0.8969072164948454,6,"SolFiV2, ZeroFi, GoonFi, BisonFi, SolFi, TesseraV",6374,578.0340996387866,0.37335238937116405,"SolFiV2(3814), GoonFi(1443), ZeroFi(855), BisonFi(135), SolFi(124)"
2fncQ7BdD8mCLTAWCFkhAyNnMP8WqugqA9cwBxrYmaM8,0.8969072164948454,5,"TesseraV, GoonFi, HumidiFi, SolFi, SolFiV2",114,123.01605143653613,0.33947368421052626,"TesseraV(84), GoonFi(15), HumidiFi(7), SolFi(5), SolFiV2(3)"
Af5qhcKbUaXBvWNycRUjNEKKSR3Msssz8V67MUs5ThL6,0.8969072164948454,4,"SolFiV2, HumidiFi, TesseraV, GoonFi",120,11.030159724883305,0.3525,"HumidiFi(53), SolFiV2(51), TesseraV(10), GoonFi(6)"
2AoUKyxqG7qoftrMaDQZihHvd82xHsYxovHDWzHjpjQb,0.8958333333333334,6,"ObricV2, GoonFi, HumidiFi, SolFiV2, TesseraV, ZeroFi",128,78.28816671302,0.353125,"HumidiFi(55), TesseraV(28), SolFiV2(23), GoonFi(17), ObricV2(4)"
HwU1N3crPNSsJ3QdX8Dbmzo9kUauXT2vvaZQ8k1gMKug,0.8947368421052632,7,"HumidiFi, ZeroFi, ObricV2, SolFiV2, BisonFi, GoonFi, TesseraV",19,3.655759959808019,0.38421052631578945,"HumidiFi(6), SolFiV2(4), ObricV2(3), ZeroFi(2), GoonFi(2)"
6dQP3mtgEJXinKuUYXFuLKvQqLJ8TcbeeMQQ9LJZZ8EC,0.8947368421052632,5,"TesseraV, HumidiFi, GoonFi, ObricV2, SolFiV2",59,51.51352508943926,0.34576271186440677,"ObricV2(20), SolFiV2(15), HumidiFi(9), GoonFi(9), TesseraV(6)"
BsAGkwtZsJiJMUX47bkcmDBSRY2HfhLhdhN57abCgwDw,0.8947368421052632,5,"GoonFi, ZeroFi, TesseraV, HumidiFi, SolFiV2",20,4.431342714691015,0.41,"ZeroFi(11), GoonFi(3), TesseraV(3), SolFiV2(2), HumidiFi(1)"
ABHURzFujmKdoetLYJNLxf7VnVfVQBwBKmaXuKJCmoGv,0.8939393939393939,6,"ZeroFi, HumidiFi, TesseraV, ObricV2, SolFiV2, GoonFi",67,18.43303885305536,0.3701492537313433,"ObricV2(26), HumidiFi(24), ZeroFi(6), TesseraV(6), SolFiV2(4)"
6hYKPMBLjsUTrj3pJ5kZsLgsfTbUf7JzHaS9kdMAcT63,0.8928571428571429,5,"HumidiFi, SolFiV2, BisonFi, TesseraV, GoonFi",28,2.7357164390829225,0.3214285714285714,"SolFiV2(12), HumidiFi(11), BisonFi(3), TesseraV(1), GoonFi(1)"
5iCU4zww5JcohbQMcKEDkJwVDiC8HQnYUS98NDzrKSub,0.89,5,"ZeroFi, HumidiFi, TesseraV, GoonFi, BisonFi",125,24.826260313380228,0.38,"ZeroFi(72), TesseraV(34), HumidiFi(12), GoonFi(5), BisonFi(2)"
AvFzh1aRAvVVYG5mie11uCyV7D63y9zULiGfB3sQL2Br,0.8888888888888888,6,"HumidiFi, GoonFi, TesseraV, ObricV2, ZeroFi, SolFiV2",36,94.67545531515749,0.36666666666666664,"SolFiV2(13), HumidiFi(6), TesseraV(5), ObricV2(5), GoonFi(4)"
AjYx8uN99gKLaW7BJhqwWE9EuQeVFo7pFBqqyoHHSbT3,0.8888888888888888,5,"HumidiFi, SolFiV2, TesseraV, BisonFi, GoonFi",18,10.399247659366866,0.31666666666666665,"HumidiFi(8), SolFiV2(5), BisonFi(2), GoonFi(2), TesseraV(1)"
6tm72Ja2zLRLeAytbdMEgAUntfkUdtkkKkogokGo1K6,0.8888888888888888,5,"TesseraV, GoonFi, HumidiFi, BisonFi, ZeroFi",9,0.852432535950224,0.3555555555555555,"TesseraV(5), GoonFi(1), HumidiFi(1), BisonFi(1), ZeroFi(1)"
